Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
relative_abatement,STAN,0,0.193176,0.240834,0.283576,0.320514,0.3524,0.380547,0.406032,0.429951,0.453044,0.474975,0.495288,0.513628,0.529589,0.543156,0.554442,0.56346,0.556242,0.556341,0.550776,0.539137,0.534016,0.533346,0.532765,0.532253,0.531793,0.53137
relative_abatement,RUS,0,0.294026,0.382845,0.441292,0.489923,0.529947,0.564591,0.596744,0.627873,0.658437,0.686029,0.70827,0.726448,0.742325,0.755561,0.765485,0.772226,0.756462,0.751844,0.740236,0.721123,0.711572,0.70854,0.706031,0.703959,0.702267,0.700964
relative_abatement,ME,0,0.285292,0.348695,0.393946,0.433065,0.467973,0.500375,0.531131,0.560775,0.589652,0.617397,0.64356,0.668097,0.690953,0.711778,0.730084,0.7451,0.737392,0.738629,0.731766,0.716425,0.70961,0.70865,0.70779,0.707055,0.706467,0.706084
relative_abatement,INDIA,0,0.250343,0.309735,0.36657,0.420709,0.473712,0.526325,0.578439,0.629867,0.680455,0.729417,0.775863,0.819509,0.860118,0.896902,0.929154,0.957052,0.95645,0.967224,0.966414,0.95327,0.950511,0.954712,0.95811,0.960766,0.962707,0.96377
relative_abatement,KOR,0,0.293303,0.544429,0.679925,0.749879,0.813417,0.872507,0.926786,0.975826,1.01948,1.058,1.09156,1.12028,1.14416,1.16266,1.17546,1.18396,1.15945,1.15386,1.13814,1.11108,1.09908,1.09716,1.09567,1.09428,1.09274,1.09067
relative_abatement,CHN,0,0.307709,0.561097,0.7633,0.859994,0.948289,1.02875,1.09953,1.16184,1.2177,1.26669,1.30787,1.34221,1.37092,1.39333,1.40866,1.41889,1.39038,1.38499,1.36772,1.33693,1.32423,1.32361,1.32332,1.32289,1.32191,1.31973
relative_abatement,SEAS,0,0.285172,0.342904,0.396384,0.446253,0.494714,0.542737,0.590271,0.637006,0.682629,0.726905,0.769514,0.809476,0.845729,0.878255,0.907299,0.932519,0.929639,0.937876,0.935049,0.92047,0.916195,0.918864,0.920957,0.922514,0.92355,0.923937
relative_abatement,INDO,0,0.278809,0.362814,0.431727,0.496965,0.560108,0.622018,0.682663,0.74157,0.798226,0.852008,0.902233,0.948951,0.992249,1.03129,1.06528,1.09471,1.09173,1.10298,1.10131,1.08573,1.08251,1.08751,1.0916,1.09476,1.09693,1.0978
relative_abatement,JAP,0,0.213394,0.45493,0.721928,0.864545,0.920926,0.973689,1.02323,1.06956,1.1127,1.15187,1.18637,1.21736,1.24613,1.2717,1.29281,1.30998,1.28961,1.28978,1.27744,1.25117,1.24139,1.24256,1.24363,1.24432,1.24436,1.24326
relative_abatement,OCE,0,0.213101,0.471615,0.76878,1,1.17853,1.24167,1.29285,1.3428,1.40016,1.45504,1.49622,1.52975,1.56325,1.59508,1.62203,1.6421,1.61028,1.6016,1.5767,1.53485,1.51382,1.50696,1.50125,1.4966,1.49294,1.49045
relative_abatement,RSAS,0,0.163512,0.200114,0.235681,0.270736,0.306601,0.343926,0.382765,0.423055,0.464667,0.50716,0.549912,0.592064,0.63292,0.672366,0.709975,0.743802,0.753096,0.76849,0.772844,0.765878,0.766058,0.771086,0.775031,0.778122,0.780519,0.782229
relative_abatement,RSAF,0,0.145947,0.17298,0.198618,0.224609,0.263207,0.270623,0.318438,0.355675,0.395475,0.437411,0.480865,0.524803,0.568376,0.611685,0.65416,0.692217,0.705146,0.721851,0.7272,0.721278,0.721581,0.726186,0.729711,0.732468,0.734679,0.736465
cumulative_emissions,Global,0,170.215,307.975,416.399,504.492,578.719,640.454,690.905,732.238,765.9,792.28,811.3,823.062,828.038,826.174,816.704,800,786.91,772.654,761.439,758.14,758.14,758.14,758.14,758.14,758.14,758.14
global_emissions,Global,42.8173,34.0431,27.5519,21.6848,17.6187,14.8453,12.3471,10.0902,8.26643,6.7324,5.27608,3.80397,2.3525,0.995119,-0.372784,-1.89392,-3.3409,-2.61803,-2.8511,-2.24296,-0.659824,-5.81627e-06,-2.34456e-06,-1.4638e-06,-1.07544e-06,-8.63837e-07,-7.34601e-07
temperature,Global,1.09622,1.20176,1.28717,1.35439,1.40901,1.45503,1.49331,1.52459,1.55021,1.57108,1.58744,1.59923,1.60652,1.60961,1.60845,1.60258,1.59222,1.58411,1.57527,1.56832,1.56627,1.56627,1.56627,1.56627,1.56627,1.56627,1.56627
emission_relative_cumulative,Global,1,0.765493,0.670173,0.588227,0.522969,0.470741,0.426507,0.388298,0.355281,0.326154,0.299694,0.275188,0.252347,0.23107,0.211088,0.191972,0.173672,0.15831,0.144512,0.132812,0.123694,0.116044,0.109174,0.10299,0.0974116,0.0923649,0.087793
slr_thermal,Global,0.103047,0.108397,0.114317,0.12068,0.127371,0.134309,0.14144,0.148715,0.156091,0.163531,0.171007,0.178491,0.185955,0.193372,0.200718,0.207969,0.215096,0.222075,0.22892,0.235629,0.242215,0.248709,0.255124,0.261461,0.267722,0.273907,0.280017
slr_cumgsic,Global,0.015,0.0229012,0.0309324,0.0389927,0.0469979,0.0548921,0.062639,0.0702094,0.0775809,0.0847379,0.0916704,0.0983711,0.104834,0.111057,0.117036,0.122773,0.128268,0.133521,0.13855,0.143361,0.14797,0.152393,0.156642,0.160722,0.164642,0.168407,0.172023
slr_cumgis,Global,0.006,0.0151237,0.024825,0.0349894,0.0455139,0.0563266,0.0673787,0.0786259,0.0900288,0.101555,0.113178,0.124873,0.136613,0.148374,0.160132,0.171865,0.183547,0.195153,0.206696,0.218172,0.229592,0.240982,0.252354,0.263708,0.275043,0.28636,0.297659
total_SLR,Global,0.124047,0.146422,0.170075,0.194662,0.219882,0.245528,0.271458,0.297551,0.3237,0.349824,0.375856,0.401734,0.427402,0.452803,0.477887,0.502608,0.526911,0.550749,0.574165,0.597162,0.619777,0.642084,0.664119,0.685891,0.707407,0.728674,0.749699
damage_costs,CAN,0.00326834,0.00576885,0.00803376,0.0100335,0.0118353,0.0134962,0.0150176,0.0164029,0.017672,0.0188384,0.0199025,0.020859,0.0217059,0.0224475,0.0230813,0.0235951,0.0239937,0.0244333,0.0248458,0.0252915,0.0258403,0.0264281,0.0270087,0.0275823,0.0281492,0.0287095,0.0292635
damage_costs,USA,0.00173002,0.00362625,0.00531135,0.00676689,0.00805245,0.00921771,0.0102655,0.0111999,0.0120385,0.0127932,0.0134648,0.0140497,0.0145468,0.0149601,0.0152878,0.0155204,0.0156623,0.015841,0.0160007,0.0161907,0.0164677,0.0167789,0.0170862,0.0173898,0.0176899,0.0179865,0.0182797
damage_costs,MEX,0.001586,0.0041565,0.0064118,0.00832865,0.00999557,0.0114858,0.0128047,0.0139591,0.0149751,0.0158705,0.0166472,0.0173002,0.0178285,0.0182381,0.018527,0.0186818,0.0187091,0.0187927,0.0188522,0.0189582,0.0191921,0.0194773,0.0197591,0.0200374,0.0203125,0.0205844,0.0208533
damage_costs,RCAM,0.001586,0.0041565,0.0064118,0.00832865,0.00999557,0.0114858,0.0128047,0.0139591,0.0149751,0.0158705,0.0166472,0.0173002,0.0178285,0.0182381,0.018527,0.0186818,0.0187091,0.0187927,0.0188522,0.0189582,0.0191921,0.0194773,0.0197591,0.0200374,0.0203125,0.0205844,0.0208533
damage_costs,BRA,0.001586,0.0041565,0.0064118,0.00832865,0.00999557,0.0114858,0.0128047,0.0139591,0.0149751,0.0158705,0.0166472,0.0173002,0.0178285,0.0182381,0.018527,0.0186818,0.0187091,0.0187927,0.0188522,0.0189582,0.0191921,0.0194773,0.0197591,0.0200374,0.0203125,0.0205844,0.0208533
damage_costs,RSAM,0.001586,0.0041565,0.0064118,0.00832865,0.00999557,0.0114858,0.0128047,0.0139591,0.0149751,0.0158705,0.0166472,0.0173002,0.0178285,0.0182381,0.018527,0.0186818,0.0187091,0.0187927,0.0188522,0.0189582,0.0191921,0.0194773,0.0197591,0.0200374,0.0203125,0.0205844,0.0208533
damage_costs,NAF,0.00800108,0.0136967,0.0189125,0.023559,0.0277738,0.0316792,0.0352733,0.0385598,0.0415823,0.04437,0.0469226,0.0492266,0.0512769,0.0530827,0.0546379,0.0559141,0.0569229,0.0580248,0.0590631,0.0601766,0.0615268,0.0629656,0.0643869,0.0657912,0.067179,0.0685507,0.0699068
damage_costs,WAF,-0.000785592,0.00543661,0.0107017,0.0149741,0.01852,0.0215551,0.0241026,0.0261886,0.027891,0.0292627,0.0303123,0.0310294,0.0314139,0.031485,0.0312392,0.0306417,0.0297127,0.0289568,0.0281521,0.0274918,0.0271975,0.0270562,0.0269167,0.0267788,0.0266425,0.0265078,0.0263747
damage_costs,EAF,-0.000785592,0.00543661,0.0107017,0.0149741,0.01852,0.0215551,0.0241026,0.0261886,0.027891,0.0292627,0.0303123,0.0310294,0.0314139,0.031485,0.0312392,0.0306417,0.0297127,0.0289568,0.0281521,0.0274918,0.0271975,0.0270562,0.0269167,0.0267788,0.0266425,0.0265078,0.0263747
damage_costs,SAF,0.00213772,0.00649163,0.010352,0.0136448,0.016509,0.0190665,0.0213206,0.0232793,0.0249878,0.0264768,0.0277484,0.0287927,0.0296071,0.0302027,0.0305759,0.0307019,0.030594,0.0305942,0.0305529,0.0306008,0.0308883,0.0312727,0.0316525,0.0320277,0.0323985,0.032765,0.0331273
damage_costs,WEU,0.000197945,0.00155446,0.00274757,0.00375206,0.00460719,0.00534724,0.00597214,0.00648675,0.00690934,0.00725365,0.00752372,0.00771893,0.00784029,0.0078926,0.00787557,0.00778207,0.0076167,0.00748767,0.00734761,0.00723786,0.00720571,0.00720578,0.00720582,0.00720585,0.00720587,0.00720588,0.00720589
damage_costs,CEU,0.000614997,0.00263594,0.00440183,0.00587406,0.00711466,0.00818131,0.00907997,0.0098206,0.0104303,0.0109284,0.01132,0.0116035,0.01178,0.0118561,0.0118314,0.0116954,0.0114546,0.0112668,0.0110629,0.0109031,0.0108563,0.0108564,0.0108565,0.0108566,0.0108566,0.0108567,0.0108567
damage_costs,TUR,0.00383912,0.00576743,0.00751209,0.00907784,0.0105173,0.0118698,0.0131395,0.0143305,0.0154551,0.016521,0.0175289,0.0184759,0.0193608,0.0201852,0.0209472,0.0216394,0.0222632,0.0229005,0.0235159,0.0241418,0.0248164,0.0255068,0.0261888,0.0268626,0.0275285,0.0281867,0.0288374
damage_costs,UKR,0.000885731,0.00249615,0.00388072,0.00503926,0.00603499,0.00691718,0.00769199,0.00836574,0.0089555,0.00947277,0.00991939,0.010293,0.0105934,0.0108244,0.0109849,0.0110671,0.0110745,0.011115,0.0111413,0.0111949,0.0113239,0.0114832,0.0116405,0.011796,0.0119496,0.0121014,0.0122516
damage_costs,STAN,0.000885731,0.00249615,0.00388072,0.00503926,0.00603499,0.00691718,0.00769199,0.00836574,0.0089555,0.00947277,0.00991939,0.010293,0.0105934,0.0108244,0.0109849,0.0110671,0.0110745,0.011115,0.0111413,0.0111949,0.0113239,0.0114832,0.0116405,0.011796,0.0119496,0.0121014,0.0122516
damage_costs,RUS,0.000885731,0.00249615,0.00388072,0.00503926,0.00603499,0.00691718,0.00769199,0.00836574,0.0089555,0.00947277,0.00991939,0.010293,0.0105934,0.0108244,0.0109849,0.0110671,0.0110745,0.011115,0.0111413,0.0111949,0.0113239,0.0114832,0.0116405,0.011796,0.0119496,0.0121014,0.0122516
damage_costs,ME,0.00383912,0.00576743,0.00751209,0.00907784,0.0105173,0.0118698,0.0131395,0.0143305,0.0154551,0.016521,0.0175289,0.0184759,0.0193608,0.0201852,0.0209472,0.0216394,0.0222632,0.0229005,0.0235159,0.0241418,0.0248164,0.0255068,0.0261888,0.0268626,0.0275285,0.0281867,0.0288374
damage_costs,INDIA,0.00153418,0.00829479,0.0141064,0.0189251,0.0230158,0.0265941,0.0296809,0.0323002,0.0345295,0.0364209,0.037982,0.039201,0.0400767,0.0406276,0.0408491,0.0407049,0.0402145,0.0398921,0.0395119,0.0392713,0.0393968,0.0396727,0.0399452,0.0402145,0.0404806,0.0407436,0.0410036
damage_costs,KOR,0.00432943,0.00761522,0.0105669,0.0131606,0.0154914,0.0176367,0.0196011,0.0213908,0.0230324,0.0245437,0.0259258,0.0271725,0.0282816,0.0292585,0.0301001,0.030791,0.0313371,0.0319332,0.0324946,0.0330965,0.0338269,0.0346054,0.0353745,0.0361344,0.0368853,0.0376275,0.0383614
damage_costs,CHN,0.0031083,0.00496483,0.00659579,0.00802246,0.00930872,0.0104996,0.0116034,0.0126268,0.0135839,0.0144837,0.0153277,0.0161142,0.0168427,0.0175152,0.0181303,0.0186811,0.0191689,0.0196711,0.0201542,0.0206489,0.0211915,0.0217505,0.0223027,0.0228482,0.0233874,0.0239202,0.0244471
damage_costs,SEAS,0.0115265,0.0181509,0.0241783,0.0295719,0.034503,0.039109,0.0433973,0.0473774,0.0510951,0.0545804,0.0578339,0.0608435,0.0636038,0.0661232,0.0683944,0.070389,0.0721153,0.0739148,0.0756396,0.0774226,0.07942,0.0814928,0.0835404,0.0855635,0.0875627,0.0895388,0.0914925
damage_costs,INDO,0.0115265,0.0181509,0.0241783,0.0295719,0.034503,0.039109,0.0433973,0.0473774,0.0510951,0.0545804,0.0578339,0.0608435,0.0636038,0.0661232,0.0683944,0.070389,0.0721153,0.0739148,0.0756396,0.0774226,0.07942,0.0814928,0.0835404,0.0855635,0.0875627,0.0895388,0.0914925
damage_costs,JAP,0.00418993,0.00700726,0.00960828,0.0119412,0.0140682,0.0160469,0.0178744,0.0195512,0.0210982,0.022529,0.0238431,0.0250334,0.0260971,0.0270385,0.0278545,0.0285309,0.0290734,0.0296616,0.0302175,0.0308103,0.0315202,0.0322737,0.033018,0.0337534,0.0344801,0.0351984,0.0359086
damage_costs,OCE,0.002694,0.0057727,0.00853428,0.0109315,0.0130541,0.0149805,0.0167122,0.0182538,0.0196338,0.0208714,0.0219675,0.0229154,0.0237126,0.024366,0.0248727,0.0252162,0.0254044,0.0256574,0.025879,0.0261537,0.0265789,0.0270633,0.0275419,0.0280147,0.028482,0.0289439,0.0294005
damage_costs,RSAS,0.00121234,0.00630672,0.0105748,0.0140254,0.0168881,0.0193414,0.0214106,0.0231209,0.024535,0.0256954,0.0266101,0.0272726,0.0276836,0.0278577,0.0277924,0.0274613,0.0268787,0.0264235,0.0259291,0.0255412,0.0254272,0.0254272,0.0254272,0.0254272,0.0254272,0.0254272,0.0254272
damage_costs,RSAF,-0.000785592,0.00543661,0.0107017,0.0149741,0.01852,0.0215551,0.0241026,0.0261886,0.027891,0.0292627,0.0303123,0.0310294,0.0314139,0.031485,0.0312392,0.0306417,0.0297127,0.0289568,0.0281521,0.0274918,0.0271975,0.0270562,0.0269167,0.0267788,0.0266425,0.0265078,0.0263747
resid_damages,CAN,0,0.00191097,0.00355268,0.00490461,0.00604186,0.00702709,0.00786535,0.00856307,0.00914318,0.0096213,0.00999954,0.0102742,0.0104448,0.0105172,0.0104901,0.0103525,0.0101108,0.00992229,0.00971785,0.00955766,0.00951064,0.00951064,0.00951064,0.00951064,0.00951064,0.00951064,0.00951064
resid_damages,USA,0,0.00158418,0.0029394,0.00405202,0.00498585,0.00579344,0.0064796,0.00705009,0.007524,0.00791431,0.00822292,0.00844692,0.00858607,0.00864507,0.00862296,0.00851079,0.00831369,0.00815991,0.0079931,0.00786237,0.007824,0.00782399,0.00782399,0.00782399,0.00782399,0.00782399,0.00782399
resid_damages,MEX,-1.73472e-18,0.00228442,0.00423731,0.00583979,0.00718426,0.00834664,0.00933399,0.0101548,0.0108365,0.0113979,0.0118417,0.0121638,0.0123639,0.0124488,0.012417,0.0122557,0.0119722,0.0117511,0.0115112,0.0113232,0.011268,0.011268,0.011268,0.011268,0.011268,0.011268,0.011268
resid_damages,RCAM,-1.73472e-18,0.00228442,0.00423731,0.00583979,0.00718426,0.00834664,0.00933399,0.0101548,0.0108365,0.0113979,0.0118417,0.0121638,0.0123639,0.0124488,0.012417,0.0122557,0.0119722,0.0117511,0.0115112,0.0113232,0.011268,0.011268,0.011268,0.011268,0.011268,0.011268,0.011268
resid_damages,BRA,-1.73472e-18,0.00228442,0.00423731,0.00583979,0.00718426,0.00834664,0.00933399,0.0101548,0.0108365,0.0113979,0.0118417,0.0121638,0.0123639,0.0124488,0.012417,0.0122557,0.0119722,0.0117511,0.0115112,0.0113232,0.011268,0.011268,0.011268,0.011268,0.011268,0.011268,0.011268
resid_damages,RSAM,-1.73472e-18,0.00228442,0.00423731,0.00583979,0.00718426,0.00834664,0.00933399,0.0101548,0.0108365,0.0113979,0.0118417,0.0121638,0.0123639,0.0124488,0.012417,0.0122557,0.0119722,0.0117511,0.0115112,0.0113232,0.011268,0.011268,0.011268,0.011268,0.011268,0.011268,0.011268
resid_damages,NAF,-3.46945e-18,0.00425246,0.00794254,0.0110031,0.0135912,0.0158425,0.0177641,0.0193675,0.0207034,0.0218062,0.0226796,0.0233145,0.0237092,0.0238766,0.0238139,0.0234956,0.0229368,0.0225012,0.022029,0.0216593,0.0215508,0.0215508,0.0215508,0.0215508,0.0215508,0.0215508,0.0215508
resid_damages,WAF,6.93889e-18,0.0063639,0.0117788,0.0162069,0.0199126,0.02311,0.0258217,0.028073,0.029941,0.0314781,0.0326926,0.0335736,0.0341207,0.0343526,0.0342657,0.0338248,0.0330496,0.0324447,0.0317883,0.0312737,0.0311226,0.0311226,0.0311226,0.0311226,0.0311226,0.0311226,0.0311226
resid_damages,EAF,6.93889e-18,0.0063639,0.0117788,0.0162069,0.0199126,0.02311,0.0258217,0.028073,0.029941,0.0314781,0.0326926,0.0335736,0.0341207,0.0343526,0.0342657,0.0338248,0.0330496,0.0324447,0.0317883,0.0312737,0.0311226,0.0311226,0.0311226,0.0311226,0.0311226,0.0311226,0.0311226
resid_damages,SAF,0,0.00396832,0.00742105,0.0102902,0.0127197,0.0148353,0.0166425,0.0181515,0.0194094,0.0204482,0.0212712,0.0218696,0.0222416,0.0223995,0.0223403,0.0220403,0.0215136,0.021103,0.0206582,0.0203098,0.0202076,0.0202076,0.0202076,0.0202076,0.0202076,0.0202076,0.0202076
resid_damages,WEU,8.67362e-19,0.00128476,0.00239462,0.00331223,0.00408638,0.00475857,0.00533151,0.00580907,0.00620658,0.00653449,0.00679408,0.00698267,0.0070999,0.00714963,0.00713099,0.00703648,0.00687048,0.00674105,0.00660074,0.00649082,0.00645857,0.00645857,0.00645857,0.00645857,0.00645857,0.00645857,0.00645857
resid_damages,CEU,1.73472e-18,0.0018703,0.00348623,0.00482237,0.00594969,0.0069286,0.007763,0.00845852,0.00903747,0.00951507,0.00989317,0.0101679,0.0103386,0.010411,0.0103839,0.0102462,0.0100044,0.00981593,0.00961156,0.00945147,0.00940449,0.00940449,0.00940449,0.00940449,0.00940449,0.00940449,0.00940449
resid_damages,TUR,1.73472e-18,0.00123583,0.00224844,0.00305323,0.00371219,0.00427094,0.00473813,0.00512158,0.00543683,0.00569432,0.00589657,0.00604265,0.00613309,0.00617137,0.00615703,0.00608419,0.00595584,0.00585537,0.00574607,0.00566016,0.00563491,0.00563491,0.00563491,0.00563491,0.00563491,0.00563491,0.00563491
resid_damages,UKR,0,0.00145066,0.00266633,0.00364931,0.00446496,0.00516403,0.0057537,0.00624113,0.00664418,0.00697492,0.00723566,0.0074245,0.00754164,0.00759127,0.00757267,0.00747829,0.00731222,0.00718247,0.00704155,0.00693097,0.00689848,0.00689848,0.00689848,0.00689848,0.00689848,0.00689848,0.00689848
resid_damages,STAN,0,0.00145066,0.00266633,0.00364931,0.00446496,0.00516403,0.0057537,0.00624113,0.00664418,0.00697492,0.00723566,0.0074245,0.00754164,0.00759127,0.00757267,0.00747829,0.00731222,0.00718247,0.00704155,0.00693097,0.00689848,0.00689848,0.00689848,0.00689848,0.00689848,0.00689848,0.00689848
resid_damages,RUS,0,0.00145066,0.00266633,0.00364931,0.00446496,0.00516403,0.0057537,0.00624113,0.00664418,0.00697492,0.00723566,0.0074245,0.00754164,0.00759127,0.00757267,0.00747829,0.00731222,0.00718247,0.00704155,0.00693097,0.00689848,0.00689848,0.00689848,0.00689848,0.00689848,0.00689848,0.00689848
resid_damages,ME,1.73472e-18,0.00123583,0.00224844,0.00305323,0.00371219,0.00427094,0.00473813,0.00512158,0.00543683,0.00569432,0.00589657,0.00604265,0.00613309,0.00617137,0.00615703,0.00608419,0.00595584,0.00585537,0.00574607,0.00566016,0.00563491,0.00563491,0.00563491,0.00563491,0.00563491,0.00563491,0.00563491
resid_damages,INDIA,6.93889e-18,0.00648388,0.0120029,0.0165175,0.0202964,0.0235575,0.0263235,0.0286202,0.030526,0.0320943,0.0333335,0.0342325,0.0347907,0.0350274,0.0349387,0.0344888,0.0336978,0.0330805,0.0324108,0.0318857,0.0317315,0.0317315,0.0317315,0.0317315,0.0317315,0.0317315,0.0317315
resid_damages,KOR,0,0.00250486,0.004631,0.0063666,0.00781711,0.00906738,0.0101268,0.0110058,0.0117347,0.0123343,0.0128078,0.0131513,0.0133645,0.0134549,0.013421,0.0132492,0.012947,0.0127112,0.0124552,0.0122545,0.0121956,0.0121956,0.0121956,0.0121956,0.0121956,0.0121956,0.0121956
resid_damages,CHN,0,0.00129586,0.00233413,0.0031447,0.003799,0.00434732,0.00480129,0.00517088,0.00547273,0.00571794,0.00590972,0.00604777,0.00613306,0.00616911,0.00615561,0.00608696,0.00596577,0.0058707,0.00576708,0.00568548,0.00566147,0.00566147,0.00566147,0.00566147,0.00566147,0.00566147,0.00566147
resid_damages,SEAS,0,0.00454532,0.00837483,0.0114838,0.0140713,0.0162944,0.0181733,0.0197288,0.0210167,0.0220745,0.0229092,0.023514,0.0238894,0.0240484,0.0239888,0.0236864,0.0231544,0.0227389,0.0222878,0.0219339,0.02183,0.02183,0.02183,0.02183,0.02183,0.02183,0.02183
resid_damages,INDO,0,0.00454532,0.00837483,0.0114838,0.0140713,0.0162944,0.0181733,0.0197288,0.0210167,0.0220745,0.0229092,0.023514,0.0238894,0.0240484,0.0239888,0.0236864,0.0231544,0.0227389,0.0222878,0.0219339,0.02183,0.02183,0.02183,0.02183,0.02183,0.02183,0.02183
resid_damages,JAP,-1.73472e-18,0.00206156,0.00386365,0.00536604,0.00664125,0.00775366,0.00870531,0.00950083,0.0101645,0.010713,0.0111478,0.011464,0.0116607,0.0117442,0.0117129,0.0115543,0.0112759,0.0110589,0.0108239,0.0106399,0.0105859,0.0105859,0.0105859,0.0105859,0.0105859,0.0105859,0.0105859
resid_damages,OCE,0,0.00259277,0.00484066,0.00670391,0.0082788,0.00964822,0.0108168,0.0117917,0.0126037,0.013274,0.0138048,0.0141906,0.0144305,0.0145322,0.0144941,0.0143007,0.0139611,0.0136964,0.0134095,0.0131847,0.0131188,0.0131188,0.0131188,0.0131188,0.0131188,0.0131188,0.0131188
resid_damages,RSAS,-6.93889e-18,0.00509438,0.0093625,0.012813,0.0156757,0.0181291,0.0201982,0.0219085,0.0233227,0.024483,0.0253978,0.0260603,0.0264712,0.0266454,0.0265801,0.026249,0.0256664,0.0252112,0.0247168,0.0243288,0.0242149,0.0242149,0.0242149,0.0242149,0.0242149,0.0242149,0.0242149
resid_damages,RSAF,6.93889e-18,0.0063639,0.0117788,0.0162069,0.0199126,0.02311,0.0258217,0.028073,0.029941,0.0314781,0.0326926,0.0335736,0.0341207,0.0343526,0.0342657,0.0338248,0.0330496,0.0324447,0.0317883,0.0312737,0.0311226,0.0311226,0.0311226,0.0311226,0.0311226,0.0311226,0.0311226
SLR_damages,CAN,0.00326834,0.00385787,0.00448108,0.00512891,0.00579341,0.0064691,0.0071523,0.00783979,0.00852877,0.00921708,0.00990294,0.0105848,0.0112611,0.0119303,0.0125912,0.0132426,0.0138829,0.014511,0.015128,0.0157339,0.0163297,0.0169175,0.017498,0.0180717,0.0186386,0.0191989,0.0197529
SLR_damages,USA,0.00173002,0.00204208,0.00237196,0.00271487,0.0030666,0.00342427,0.0037859,0.00414981,0.00451451,0.00487884,0.00524189,0.00560281,0.00596078,0.00631504,0.00666488,0.00700964,0.00734859,0.00768105,0.00800763,0.00832835,0.00864375,0.00895486,0.00926218,0.00956582,0.00986589,0.0101625,0.0104557
SLR_damages,MEX,0.001586,0.00187208,0.00217449,0.00248886,0.00281131,0.0031392,0.00347073,0.00380434,0.00413868,0.00447269,0.00480551,0.00513638,0.00546456,0.00578932,0.00611004,0.0064261,0.00673683,0.00704161,0.007341,0.00763503,0.00792417,0.00820938,0.00849111,0.00876948,0.00904457,0.00931648,0.00958529
SLR_damages,RCAM,0.001586,0.00187208,0.00217449,0.00248886,0.00281131,0.0031392,0.00347073,0.00380434,0.00413868,0.00447269,0.00480551,0.00513638,0.00546456,0.00578932,0.00611004,0.0064261,0.00673683,0.00704161,0.007341,0.00763503,0.00792417,0.00820938,0.00849111,0.00876948,0.00904457,0.00931648,0.00958529
SLR_damages,BRA,0.001586,0.00187208,0.00217449,0.00248886,0.00281131,0.0031392,0.00347073,0.00380434,0.00413868,0.00447269,0.00480551,0.00513638,0.00546456,0.00578932,0.00611004,0.0064261,0.00673683,0.00704161,0.007341,0.00763503,0.00792417,0.00820938,0.00849111,0.00876948,0.00904457,0.00931648,0.00958529
SLR_damages,RSAM,0.001586,0.00187208,0.00217449,0.00248886,0.00281131,0.0031392,0.00347073,0.00380434,0.00413868,0.00447269,0.00480551,0.00513638,0.00546456,0.00578932,0.00611004,0.0064261,0.00673683,0.00704161,0.007341,0.00763503,0.00792417,0.00820938,0.00849111,0.00876948,0.00904457,0.00931648,0.00958529
SLR_damages,NAF,0.00800108,0.00944428,0.0109699,0.0125558,0.0141826,0.0158367,0.0175092,0.0191922,0.0208789,0.0225639,0.0242429,0.0259121,0.0275677,0.0292061,0.030824,0.0324185,0.0339861,0.0355237,0.037034,0.0385173,0.039976,0.0414148,0.0428361,0.0442404,0.0456282,0.0469999,0.0483561
SLR_damages,WAF,-0.000785592,-0.000927294,-0.00107709,-0.0012328,-0.00139253,-0.00155494,-0.00171915,-0.0018844,-0.00205001,-0.00221545,-0.00238031,-0.0025442,-0.00270675,-0.00286762,-0.00302648,-0.00318303,-0.00333695,-0.00348792,-0.00363621,-0.00378185,-0.00392507,-0.00406634,-0.0042059,-0.00434378,-0.00448004,-0.00461472,-0.00474787
SLR_damages,EAF,-0.000785592,-0.000927294,-0.00107709,-0.0012328,-0.00139253,-0.00155494,-0.00171915,-0.0018844,-0.00205001,-0.00221545,-0.00238031,-0.0025442,-0.00270675,-0.00286762,-0.00302648,-0.00318303,-0.00333695,-0.00348792,-0.00363621,-0.00378185,-0.00392507,-0.00406634,-0.0042059,-0.00434378,-0.00448004,-0.00461472,-0.00474787
SLR_damages,SAF,0.00213772,0.00252331,0.00293093,0.00335465,0.00378928,0.00423123,0.00467809,0.00512775,0.00557839,0.00602859,0.00647719,0.00692317,0.0073655,0.00780324,0.00823552,0.00866154,0.00908036,0.00949116,0.0098947,0.010291,0.0106807,0.0110652,0.0114449,0.0118201,0.0121909,0.0125574,0.0129197
SLR_damages,WEU,0.000197945,0.000269707,0.000352948,0.000439833,0.000520811,0.000588673,0.000640632,0.000677681,0.000702765,0.000719162,0.000729643,0.000736252,0.000740389,0.000742971,0.000744581,0.000745588,0.000746219,0.000746617,0.000746871,0.000747033,0.000747138,0.000747207,0.000747252,0.000747281,0.000747301,0.000747314,0.000747323
SLR_damages,CEU,0.000614997,0.000765634,0.000915602,0.00105169,0.00116497,0.00125271,0.00131697,0.00136208,0.0013928,0.0014133,0.00142681,0.00143564,0.00144138,0.00144512,0.00144755,0.00144913,0.00145017,0.00145085,0.0014513,0.0014516,0.0014518,0.00145194,0.00145203,0.00145209,0.00145214,0.00145217,0.00145219
